place_name,review_text,rating,published_at_date
Tony And Chris Hair Studio,"Consistently the best hair cuts I ever get. I have tried other, more convenient places, but ALWAYS end up going back to Tony and Chris! They take what I ask for and make it work with my head and facial structure. I also have taken my girls to Tony and Chris since 2009 and again have been very happy with the results. Truly a gem of a business.",5,13:16.5
Tony And Chris Hair Studio,AMAZING Christine does a great job every single time. I have very complicated hair and a lot of it but have never left this place without being in LOVE with my hair,5,13:16.5
Nevio's Mane Image Hair Studio,Navio is a true gentleman with all his clients but also an excellent and experienced hairstylist,5,13:16.8
Nevio's Mane Image Hair Studio,"Very welcoming. Such an amazing experience, he matched my hair colour perfectly and fixed my hair. I will definitely come back to get my hair done again here",5,13:16.8
Nevio's Mane Image Hair Studio,"Nevio is a bright light on a cloudy day!  Always professional, excellent hair stylist, comfortable atmosphere.  Would certainly recommend!",5,13:16.8
Nevio's Mane Image Hair Studio,,5,13:16.8
Nevio's Mane Image Hair Studio,"After my haircut, Nevio told me I was now more hairodynamic. 10/10 would visit again.",5,13:16.8
Nevio's Mane Image Hair Studio,Amazing hairstyle and ambiance! Truly experienced  The Fountain of Youth,5,13:16.8
Nevio's Mane Image Hair Studio,,5,13:16.8
Nevio's Mane Image Hair Studio,"Love Mane Image, excellent hair care, from a talented stylist in a very clean and comfortable salon.",5,13:16.8
Nevio's Mane Image Hair Studio,Nevio is a great professional and a person with a big heart. Very comfortable atmosphere. Made me Cristiano Ronaldo,5,13:16.8
Nevio's Mane Image Hair Studio,,5,13:16.8
Nevio's Mane Image Hair Studio,Nevio was very friendly and graciously donated two pairs of scissors to the LTC that I work at. I highly recommend going here. I also had a great hair cut! I would definitely go back.,5,13:17.4
Nevio's Mane Image Hair Studio,Nevio is an outstanding hairdresser. I have been going to him for 30 years and have been delighted with his expertise.,5,13:17.4
Nevio's Mane Image Hair Studio,Have been going to see nevin for over 20 years and NEVER been disappointed  and have referred him to  other people when they ask where my hair was cute AMAZING!!!!,5,13:17.4
Nevio's Mane Image Hair Studio,Nevio is an artist,5,13:17.4
Nevio's Mane Image Hair Studio,Nevio is the best hair stylist in Ottawa.,5,13:17.4
Nevio's Mane Image Hair Studio,Nevio is always kind and caring! He listens to your needs and makes you feel special! Always the best hair cuts!,5,13:17.4
Nevio's Mane Image Hair Studio,,5,13:17.4
Nevio's Mane Image Hair Studio,"I have been a client for over 20 years. Nevio is caring, compassionate and extremely gifted at cutting short hair. Love him.",5,13:17.4
Nevio's Mane Image Hair Studio,Very caring staff. Great cut.,5,13:17.4
Nevio's Mane Image Hair Studio,Love Nevio...best hair stylist ever!!!,5,13:17.4
Nevio's Mane Image Hair Studio,Great haircuts.  He cut my hair last week and I keep thinking of calling him to say how I love my haircut.,5,13:17.9
Hair World Salon & Spa,,5,13:18.2
Hair World Salon & Spa,I had an amazing experience at Hair world. Milly did a great job and the price was reasonable too.,5,13:18.2
Hair World Salon & Spa,,5,13:18.2
Hair World Salon & Spa,Millie is a great hairstylist for men and women would recommend for all,4,13:18.2
Hair World Salon & Spa,Adam listened to what I wanted and gave me exactly that   salon is clean and welcoming pricing is reasonable.   Will be returning and recommend,5,13:18.2
Hair World Salon & Spa,"My go to for well over a decade, and will continue to be so long as Adam and the excellent staff are there. Ive always been taken care of with outstanding service and high attention to detail.",5,13:18.2
Hair World Salon & Spa,,5,13:18.2
Hair World Salon & Spa,"I loved my experience there!! Everybody made me feel welcomed despite some unexpected issues that made me late. Gloria is a gem, full of knowledge and kindness, she made my relaxer day one of a kind :) Now that I know my hair is in trusted hands, I will be back. Thanks again for everything!",5,13:18.2
Hair World Salon & Spa,Wow like I thought it s would be an amazing experience but my hair omgg I can t believe it the worst experience ever my hair fall became so hard and start falling off I can t believe thisssss,1,13:18.2
Hair World Salon & Spa,Very rude with customers and unprofessional i dont recommend this play if i can give 0 stars i would,1,13:18.2
Hair World Salon & Spa,"Not only do you get greeted by the comforting atmosphere, but the admin is incredible, efficient and so polite.  All of the stylists know their clients and the dos and donts of what they like.  You always have a positive experience at Hair World and I will be loyal to them always.  My special people are Milly and her sister Gloria.  I have been seeing Milly for almost 25yrs now.  Amazing, incredible, beautiful....doesnt begin to cover these two special ladies.  Thank you for always being beautiful.",5,13:18.9
Hair World Salon & Spa,"I have been going here since I have been 13 years old and I couldnt be happier. Everyone is very friendly and I always come out feeling sexy, confident and loving my hair!!! My hairdresser Gloria knows how to work her magic on BLACK HAIR and so does her sister Millie! This place has numerous great hairstylists and a great esthetician as well! You wont be disappointed!",5,13:18.9
Hair World Salon & Spa,Great service and quality stylin !,5,13:18.9
Hair World Salon & Spa,Great work,5,13:18.9
Hair World Salon & Spa,,5,13:18.9
Hair World Salon & Spa,,1,13:18.9
Hair World Salon & Spa,"Milly was very professional, friendly & personable. She gave me the haircut I wanted. The price was very reasonable. Ill be back!",5,13:18.9
Hair World Salon & Spa,Milly did an outstanding job!  She is the best!,5,13:18.9
